query_id,difficulty_bucket,profile_name,map_seed,query_seed,seed_index,map_index,query_index,distance_bin_key,start,goal
complex_s02_q0055,Complex,complex_d02,20380623,20381623,2,3,0,d20_inf,"[13.200000000000001, 12.8, 0.7753650552500726]","[28.3, 27.6, 0.7753650552500726]"
complex_s02_q0056,Complex,complex_d02,20380623,20381624,2,3,1,d08_12,"[20.3, 5.800000000000001, 1.171453873112189]","[24.900000000000002, 16.7, 1.171453873112189]"
complex_s02_q0057,Complex,complex_d02,20380623,20381625,2,3,2,d12_16,"[16.2, 18.5, 2.494070118753459]","[4.3, 27.5, 2.494070118753459]"
complex_s02_q0058,Complex,complex_d02,20380623,20381626,2,3,3,d16_20,"[8.5, 2.2, 1.7979877935957855]","[4.2, 20.8, 1.7979877935957855]"
complex_s02_q0059,Complex,complex_d02,20380623,20381627,2,3,4,d20_inf,"[22.8, 24.3, -2.3062360944704023]","[1.9000000000000001, 1.2000000000000002, -2.3062360944704023]"
complex_s03_q0060,Complex,complex_d02,20390620,20391620,3,0,0,d08_12,"[24.200000000000003, 22.3, 3.022163727571455]","[14.200000000000001, 23.5, 3.022163727571455]"
complex_s03_q0061,Complex,complex_d02,20390620,20391621,3,0,1,d12_16,"[11.600000000000001, 17.0, -0.08130187160839644]","[25.1, 15.9, -0.08130187160839644]"
complex_s03_q0062,Complex,complex_d02,20390620,20391622,3,0,2,d16_20,"[22.8, 1.2000000000000002, 2.4174894526057122]","[8.1, 14.200000000000001, 2.4174894526057122]"
complex_s03_q0063,Complex,complex_d02,20390620,20391623,3,0,3,d20_inf,"[21.900000000000002, 23.900000000000002, -2.455160895607934]","[6.4, 11.200000000000001, -2.455160895607934]"
complex_s03_q0064,Complex,complex_d02,20390620,20391624,3,0,4,d08_12,"[22.0, 19.3, 1.4722158131560934]","[22.900000000000002, 28.400000000000002, 1.4722158131560934]"
complex_s03_q0065,Complex,complex_d02,20390621,20391621,3,1,0,d12_16,"[10.3, 23.1, -0.8570982469297419]","[18.7, 13.4, -0.8570982469297419]"
complex_s03_q0066,Complex,complex_d02,20390621,20391622,3,1,1,d16_20,"[26.700000000000003, 17.2, -2.0495181707906625]","[18.5, 1.4000000000000001, -2.0495181707906625]"
complex_s03_q0067,Complex,complex_d02,20390621,20391623,3,1,2,d20_inf,"[17.3, 27.1, -1.9711887058729196]","[8.200000000000001, 5.6000000000000005, -1.9711887058729196]"
complex_s03_q0068,Complex,complex_d02,20390621,20391624,3,1,3,d08_12,"[15.9, 18.7, 2.8312052464574418]","[5.300000000000001, 22.1, 2.8312052464574418]"
complex_s03_q0069,Complex,complex_d02,20390621,20391625,3,1,4,d12_16,"[19.6, 20.0, -1.945394353161205]","[15.0, 8.3, -1.945394353161205]"
complex_s03_q0070,Complex,complex_d02,20390622,20391622,3,2,0,d16_20,"[28.6, 17.2, -2.148505176290919]","[18.3, 1.4000000000000001, -2.148505176290919]"
complex_s03_q0071,Complex,complex_d02,20390622,20391623,3,2,1,d20_inf,"[16.7, 27.1, -2.144715354519604]","[2.8000000000000003, 5.6000000000000005, -2.144715354519604]"
complex_s03_q0072,Complex,complex_d02,20390622,20391624,3,2,2,d08_12,"[7.6000000000000005, 19.700000000000003, -1.793827295166455]","[5.4, 10.0, -1.793827295166455]"
complex_s03_q0073,Complex,complex_d02,20390622,20391625,3,2,3,d12_16,"[23.3, 19.5, -3.013912650515118]","[8.5, 17.6, -3.013912650515118]"
complex_s03_q0074,Complex,complex_d02,20390622,20391626,3,2,4,d16_20,"[12.9, 5.800000000000001, 0.9942054960302537]","[23.5, 22.1, 0.9942054960302537]"
complex_s03_q0075,Complex,complex_d02,20390623,20391623,3,3,0,d20_inf,"[22.400000000000002, 27.1, -1.6033429694130186]","[21.700000000000003, 5.6000000000000005, -1.6033429694130186]"
complex_s03_q0076,Complex,complex_d02,20390623,20391624,3,3,1,d08_12,"[12.4, 17.5, 2.7351741509336476]","[4.5, 20.900000000000002, 2.7351741509336476]"
complex_s03_q0077,Complex,complex_d02,20390623,20391625,3,3,2,d12_16,"[25.700000000000003, 27.200000000000003, -1.4323435754476395]","[27.400000000000002, 15.0, -1.4323435754476395]"
complex_s03_q0078,Complex,complex_d02,20390623,20391626,3,3,3,d16_20,"[24.8, 29.200000000000003, -3.0343137979413903]","[5.300000000000001, 27.1, -3.0343137979413903]"
complex_s03_q0079,Complex,complex_d02,20390623,20391627,3,3,4,d20_inf,"[26.200000000000003, 17.900000000000002, -2.74289421355701]","[0.8, 7.2, -2.74289421355701]"
complex_s04_q0080,Complex,complex_d02,20400620,20401620,4,0,0,d08_12,"[14.100000000000001, 17.2, 1.5707963267948966]","[14.100000000000001, 26.1, 1.5707963267948966]"
complex_s04_q0081,Complex,complex_d02,20400620,20401621,4,0,1,d12_16,"[7.2, 19.1, -2.0695732479668925]","[0.5, 6.800000000000001, -2.0695732479668925]"
complex_s04_q0082,Complex,complex_d02,20400620,20401622,4,0,2,d16_20,"[19.6, 23.0, 2.8068558162729786]","[3.5, 28.6, 2.8068558162729786]"
complex_s04_q0083,Complex,complex_d02,20400620,20401623,4,0,3,d20_inf,"[29.200000000000003, 28.8, -2.426415235127226]","[11.700000000000001, 13.600000000000001, -2.426415235127226]"
complex_s04_q0084,Complex,complex_d02,20400620,20401624,4,0,4,d08_12,"[13.5, 4.7, 1.1513188650395356]","[16.8, 12.100000000000001, 1.1513188650395356]"
complex_s04_q0085,Complex,complex_d02,20400621,20401621,4,1,0,d12_16,"[10.9, 26.200000000000003, -1.1281037338830313]","[17.3, 12.700000000000001, -1.1281037338830313]"
complex_s04_q0086,Complex,complex_d02,20400621,20401622,4,1,1,d16_20,"[3.7, 17.400000000000002, -0.7976424494217801]","[15.8, 5.0, -0.7976424494217801]"
complex_s04_q0087,Complex,complex_d02,20400621,20401623,4,1,2,d20_inf,"[5.7, 28.6, -0.6316906343389692]","[26.200000000000003, 13.600000000000001, -0.6316906343389692]"
complex_s04_q0088,Complex,complex_d02,20400621,20401624,4,1,3,d08_12,"[9.4, 14.100000000000001, -0.8960553845713439]","[14.600000000000001, 7.6000000000000005, -0.8960553845713439]"
complex_s04_q0089,Complex,complex_d02,20400621,20401625,4,1,4,d12_16,"[8.8, 24.8, -0.8607270542257884]","[18.6, 13.4, -0.8607270542257884]"
complex_s04_q0090,Complex,complex_d02,20400622,20401622,4,2,0,d16_20,"[11.0, 11.0, 1.016004099657001]","[19.8, 25.200000000000003, 1.016004099657001]"
complex_s04_q0091,Complex,complex_d02,20400622,20401623,4,2,1,d20_inf,"[1.2000000000000002, 28.6, -0.4978223326170012]","[28.8, 13.600000000000001, -0.4978223326170012]"
complex_s04_q0092,Complex,complex_d02,20400622,20401624,4,2,2,d08_12,"[15.600000000000001, 4.7, 2.4186133001883023]","[7.1000000000000005, 12.200000000000001, 2.4186133001883023]"
complex_s04_q0093,Complex,complex_d02,20400622,20401625,4,2,3,d12_16,"[25.200000000000003, 1.0, 2.3982748976342356]","[15.3, 10.100000000000001, 2.3982748976342356]"
complex_s04_q0094,Complex,complex_d02,20400622,20401626,4,2,4,d16_20,"[25.5, 1.4000000000000001, 2.813971325154143]","[10.200000000000001, 6.6000000000000005, 2.813971325154143]"
complex_s04_q0095,Complex,complex_d02,20400623,20401623,4,3,0,d20_inf,"[1.2000000000000002, 17.900000000000002, 0.39177163944447113]","[27.1, 28.6, 0.39177163944447113]"
complex_s04_q0096,Complex,complex_d02,20400623,20401624,4,3,1,d08_12,"[9.600000000000001, 8.8, 2.1153480349509333]","[5.300000000000001, 15.9, 2.1153480349509333]"
complex_s04_q0097,Complex,complex_d02,20400623,20401625,4,3,2,d12_16,"[27.8, 10.700000000000001, -2.5133047555393055]","[16.1, 2.2, -2.5133047555393055]"
complex_s04_q0098,Complex,complex_d02,20400623,20401626,4,3,3,d16_20,"[2.2, 27.900000000000002, 0.02209585088384496]","[20.3, 28.3, 0.02209585088384496]"
complex_s04_q0099,Complex,complex_d02,20400623,20401627,4,3,4,d20_inf,"[18.900000000000002, 25.3, -2.1859458177639777]","[1.8, 1.1, -2.1859458177639777]"
extreme_s00_q0000,Extreme,extreme_d03,20460620,20461620,0,0,0,d08_12,"[29.1, 23.700000000000003, -1.823038784684715]","[26.6, 14.0, -1.823038784684715]"
extreme_s00_q0001,Extreme,extreme_d04,20460620,20461621,0,0,1,d12_16,"[19.700000000000003, 6.0, 2.6593713293619397]","[6.9, 12.700000000000001, 2.6593713293619397]"
extreme_s00_q0002,Extreme,extreme_d05,20460620,20461622,0,0,2,d16_20,"[26.900000000000002, 16.2, -2.344788140785255]","[13.9, 2.9000000000000004, -2.344788140785255]"
extreme_s00_q0003,Extreme,extreme_d06,20460620,20461623,0,0,3,d20_inf,"[27.6, 2.5, 2.233108530497339]","[10.600000000000001, 24.3, 2.233108530497339]"
extreme_s00_q0004,Extreme,extreme_d07,20460620,20461624,0,0,4,d08_12,"[11.4, 15.3, -1.536910996890779]","[11.8, 3.5, -1.536910996890779]"
extreme_s00_q0005,Extreme,extreme_d03,20460621,20461621,0,1,0,d12_16,"[24.3, 2.4000000000000004, 2.9002371630143893]","[11.3, 5.6000000000000005, 2.9002371630143893]"
extreme_s00_q0006,Extreme,extreme_d04,20460621,20461622,0,1,1,d16_20,"[17.5, 22.8, -1.4563560215248332]","[19.5, 5.4, -1.4563560215248332]"
extreme_s00_q0007,Extreme,extreme_d05,20460621,20461623,0,1,2,d20_inf,"[8.1, 7.4, 0.3420965836540854]","[28.6, 14.700000000000001, 0.3420965836540854]"
extreme_s00_q0008,Extreme,extreme_d06,20460621,20461624,0,1,3,d08_12,"[24.3, 23.8, -2.5113987440452434]","[15.8, 17.6, -2.5113987440452434]"
extreme_s00_q0009,Extreme,extreme_d07,20460621,20461625,0,1,4,d12_16,"[9.4, 8.700000000000001, 1.2360594894780819]","[14.200000000000001, 22.5, 1.2360594894780819]"
extreme_s00_q0010,Extreme,extreme_d03,20460622,20461622,0,2,0,d16_20,"[29.0, 18.6, -1.9895568493522306]","[21.3, 1.3, -1.9895568493522306]"
extreme_s00_q0011,Extreme,extreme_d04,20460622,20461623,0,2,1,d20_inf,"[6.7, 29.1, -0.9477496453102632]","[26.1, 2.1, -0.9477496453102632]"
extreme_s00_q0012,Extreme,extreme_d05,20460622,20461624,0,2,2,d08_12,"[15.3, 27.8, -2.356194490192345]","[7.1000000000000005, 19.6, -2.356194490192345]"
extreme_s00_q0013,Extreme,extreme_d06,20460622,20461625,0,2,3,d12_16,"[11.0, 5.0, 1.4288992721907325]","[13.200000000000001, 20.400000000000002, 1.4288992721907325]"
extreme_s00_q0014,Extreme,extreme_d07,20460622,20461626,0,2,4,d16_20,"[26.6, 25.8, 3.0643982866375037]","[8.5, 27.200000000000003, 3.0643982866375037]"
extreme_s00_q0015,Extreme,extreme_d03,20460623,20461623,0,3,0,d20_inf,"[28.200000000000003, 12.5, -3.063928171066436]","[2.5, 10.5, -3.063928171066436]"
extreme_s00_q0016,Extreme,extreme_d04,20460623,20461624,0,3,1,d08_12,"[7.1000000000000005, 18.1, 1.5707963267948966]","[7.1000000000000005, 26.1, 1.5707963267948966]"
extreme_s00_q0017,Extreme,extreme_d05,20460623,20461625,0,3,2,d12_16,"[21.8, 15.9, -1.8117829951593376]","[18.900000000000002, 4.1000000000000005, -1.8117829951593376]"
extreme_s00_q0018,Extreme,extreme_d06,20460623,20461626,0,3,3,d16_20,"[26.400000000000002, 19.3, -2.903904262277628]","[7.0, 14.600000000000001, -2.903904262277628]"
extreme_s00_q0019,Extreme,extreme_d07,20460623,20461627,0,3,4,d20_inf,"[26.200000000000003, 20.400000000000002, 3.1051715193752862]","[1.5, 21.3, 3.1051715193752862]"
extreme_s01_q0020,Extreme,extreme_d03,20470620,20471620,1,0,0,d08_12,"[19.700000000000003, 20.700000000000003, -2.3693516256651006]","[12.0, 13.200000000000001, -2.3693516256651006]"
extreme_s01_q0021,Extreme,extreme_d04,20470620,20471621,1,0,1,d12_16,"[20.6, 1.7000000000000002, 1.5348406064742972]","[21.1, 15.600000000000001, 1.5348406064742972]"
extreme_s01_q0022,Extreme,extreme_d05,20470620,20471622,1,0,2,d16_20,"[28.1, 10.600000000000001, 2.0730987048928493]","[20.3, 24.8, 2.0730987048928493]"
extreme_s01_q0023,Extreme,extreme_d06,20470620,20471623,1,0,3,d20_inf,"[2.1, 6.300000000000001, 1.111368102037094]","[11.5, 25.3, 1.111368102037094]"
extreme_s01_q0024,Extreme,extreme_d07,20470620,20471624,1,0,4,d08_12,"[6.9, 9.1, -0.9532940866478228]","[11.8, 2.2, -0.9532940866478228]"
extreme_s01_q0025,Extreme,extreme_d03,20470621,20471621,1,1,0,d12_16,"[19.3, 14.0, -2.1196799538319104]","[11.9, 1.9000000000000001, -2.1196799538319104]"
extreme_s01_q0026,Extreme,extreme_d04,20470621,20471622,1,1,1,d16_20,"[21.200000000000003, 28.1, -1.9069921043020999]","[14.700000000000001, 9.5, -1.9069921043020999]"
extreme_s01_q0027,Extreme,extreme_d05,20470621,20471623,1,1,2,d20_inf,"[23.200000000000003, 20.5, 3.1149323052151954]","[0.7000000000000001, 21.1, 3.1149323052151954]"
extreme_s01_q0028,Extreme,extreme_d06,20470621,20471624,1,1,3,d08_12,"[26.0, 8.4, 1.5131678993174225]","[26.6, 18.8, 1.5131678993174225]"
extreme_s01_q0029,Extreme,extreme_d07,20470621,20471625,1,1,4,d12_16,"[12.100000000000001, 18.400000000000002, -1.0432627111984452]","[18.8, 6.9, -1.0432627111984452]"
extreme_s01_q0030,Extreme,extreme_d03,20470622,20471622,1,2,0,d16_20,"[29.0, 25.1, -2.3168447338037397]","[16.8, 11.9, -2.3168447338037397]"
extreme_s01_q0031,Extreme,extreme_d04,20470622,20471623,1,2,1,d20_inf,"[28.200000000000003, 3.0, 2.9915656968056856]","[2.4000000000000004, 6.9, 2.9915656968056856]"
extreme_s01_q0032,Extreme,extreme_d05,20470622,20471624,1,2,2,d08_12,"[2.6, 22.200000000000003, 0.8076167287241671]","[9.200000000000001, 29.1, 0.8076167287241671]"
extreme_s01_q0033,Extreme,extreme_d06,20470622,20471625,1,2,3,d12_16,"[15.100000000000001, 14.3, -0.24135549057540376]","[28.1, 11.100000000000001, -0.24135549057540376]"
extreme_s01_q0034,Extreme,extreme_d07,20470622,20471626,1,2,4,d16_20,"[28.6, 1.2000000000000002, 2.825622381636813]","[13.0, 6.300000000000001, 2.825622381636813]"
extreme_s01_q0035,Extreme,extreme_d03,20470623,20471623,1,3,0,d20_inf,"[7.7, 7.7, 0.04735792877054371]","[28.8, 8.700000000000001, 0.04735792877054371]"
extreme_s01_q0036,Extreme,extreme_d04,20470623,20471624,1,3,1,d08_12,"[9.700000000000001, 17.6, -1.1767084418596596]","[13.9, 7.5, -1.1767084418596596]"
extreme_s01_q0037,Extreme,extreme_d05,20470623,20471625,1,3,2,d12_16,"[9.700000000000001, 5.1000000000000005, 1.8463612615326612]","[5.6000000000000005, 19.6, 1.8463612615326612]"
extreme_s01_q0038,Extreme,extreme_d06,20470623,20471626,1,3,3,d16_20,"[20.0, 1.2000000000000002, 2.876691346525989]","[1.2000000000000002, 6.300000000000001, 2.876691346525989]"
extreme_s01_q0039,Extreme,extreme_d07,20470623,20471627,1,3,4,d20_inf,"[3.7, 4.9, 0.6306812983203837]","[28.900000000000002, 23.3, 0.6306812983203837]"
extreme_s02_q0040,Extreme,extreme_d03,20480620,20481620,2,0,0,d08_12,"[17.400000000000002, 18.900000000000002, -1.8825137730441632]","[14.5, 9.9, -1.8825137730441632]"
extreme_s02_q0041,Extreme,extreme_d04,20480620,20481621,2,0,1,d12_16,"[8.6, 21.900000000000002, -2.212742226888686]","[0.9, 11.600000000000001, -2.212742226888686]"
extreme_s02_q0042,Extreme,extreme_d05,20480620,20481622,2,0,2,d16_20,"[20.6, 12.100000000000001, 2.303213814288242]","[8.1, 26.0, 2.303213814288242]"
extreme_s02_q0043,Extreme,extreme_d06,20480620,20481623,2,0,3,d20_inf,"[28.6, 1.2000000000000002, 2.9476335063299]","[6.2, 5.6000000000000005, 2.9476335063299]"
extreme_s02_q0044,Extreme,extreme_d07,20480620,20481624,2,0,4,d08_12,"[6.300000000000001, 8.1, 1.2079729938078005]","[10.4, 18.900000000000002, 1.2079729938078005]"
extreme_s02_q0045,Extreme,extreme_d03,20480621,20481621,2,1,0,d12_16,"[23.1, 10.200000000000001, -3.0946473053283854]","[8.200000000000001, 9.5, -3.0946473053283854]"
extreme_s02_q0046,Extreme,extreme_d04,20480621,20481622,2,1,1,d16_20,"[28.8, 15.3, -2.792821650005886]","[10.100000000000001, 8.5, -2.792821650005886]"
extreme_s02_q0047,Extreme,extreme_d05,20480621,20481623,2,1,2,d20_inf,"[7.300000000000001, 29.200000000000003, -0.6706398032206272]","[25.200000000000003, 15.0, -0.6706398032206272]"
extreme_s02_q0048,Extreme,extreme_d06,20480621,20481624,2,1,3,d08_12,"[19.700000000000003, 15.600000000000001, 1.4914180122353233]","[20.400000000000002, 24.400000000000002, 1.4914180122353233]"
extreme_s02_q0049,Extreme,extreme_d07,20480621,20481625,2,1,4,d12_16,"[8.3, 7.9, 2.117585167684144]","[1.3, 19.400000000000002, 2.117585167684144]"
extreme_s02_q0050,Extreme,extreme_d03,20480622,20481622,2,2,0,d16_20,"[21.8, 9.4, 1.802805548539556]","[17.5, 27.6, 1.802805548539556]"
extreme_s02_q0051,Extreme,extreme_d04,20480622,20481623,2,2,1,d20_inf,"[28.1, 6.0, -3.0641224384111827]","[6.2, 4.3, -3.0641224384111827]"
extreme_s02_q0052,Extreme,extreme_d05,20480622,20481624,2,2,2,d08_12,"[5.7, 15.600000000000001, 1.6501746413544702]","[5.0, 24.400000000000002, 1.6501746413544702]"
extreme_s02_q0053,Extreme,extreme_d06,20480622,20481625,2,2,3,d12_16,"[26.700000000000003, 14.4, -3.0144624580270696]","[13.4, 12.700000000000001, -3.0144624580270696]"
extreme_s02_q0054,Extreme,extreme_d07,20480622,20481626,2,2,4,d16_20,"[10.5, 8.5, 1.636997787250157]","[9.3, 26.6, 1.636997787250157]"
extreme_s02_q0055,Extreme,extreme_d03,20480623,20481623,2,3,0,d20_inf,"[23.3, 26.3, -1.4797247475630675]","[25.3, 4.4, -1.4797247475630675]"
extreme_s02_q0056,Extreme,extreme_d04,20480623,20481624,2,3,1,d08_12,"[6.5, 21.1, -1.222812724623063]","[10.200000000000001, 10.9, -1.222812724623063]"
extreme_s02_q0057,Extreme,extreme_d05,20480623,20481625,2,3,2,d12_16,"[16.6, 28.200000000000003, -2.137525544318403]","[8.200000000000001, 15.0, -2.137525544318403]"
extreme_s02_q0058,Extreme,extreme_d06,20480623,20481626,2,3,3,d16_20,"[18.8, 8.200000000000001, -3.1304819996921855]","[0.8, 8.0, -3.1304819996921855]"
extreme_s02_q0059,Extreme,extreme_d07,20480623,20481627,2,3,4,d20_inf,"[6.5, 26.400000000000002, -0.2830957852994956]","[28.5, 20.0, -0.2830957852994956]"
extreme_s03_q0060,Extreme,extreme_d03,20490620,20491620,3,0,0,d08_12,"[17.7, 3.9000000000000004, 2.617673305904594]","[8.700000000000001, 9.1, 2.617673305904594]"
extreme_s03_q0061,Extreme,extreme_d04,20490620,20491621,3,0,1,d12_16,"[13.600000000000001, 11.4, -0.7755945559181523]","[23.900000000000002, 1.3, -0.7755945559181523]"
extreme_s03_q0062,Extreme,extreme_d05,20490620,20491622,3,0,2,d16_20,"[27.6, 0.9, 2.538690490440381]","[13.8, 10.4, 2.538690490440381]"
extreme_s03_q0063,Extreme,extreme_d06,20490620,20491623,3,0,3,d20_inf,"[6.2, 28.0, -0.6419459000937895]","[26.8, 12.600000000000001, -0.6419459000937895]"
extreme_s03_q0064,Extreme,extreme_d07,20490620,20491624,3,0,4,d08_12,"[25.3, 11.100000000000001, -3.051834479399843]","[15.3, 10.200000000000001, -3.051834479399843]"
extreme_s03_q0065,Extreme,extreme_d03,20490621,20491621,3,1,0,d12_16,"[13.700000000000001, 16.8, 1.1309537439791606]","[19.3, 28.700000000000003, 1.1309537439791606]"
extreme_s03_q0066,Extreme,extreme_d04,20490621,20491622,3,1,1,d16_20,"[2.5, 18.2, 0.44262267017660206]","[19.8, 26.400000000000002, 0.44262267017660206]"
extreme_s03_q0067,Extreme,extreme_d05,20490621,20491623,3,1,2,d20_inf,"[8.3, 28.0, -0.6513749618173849]","[28.5, 12.600000000000001, -0.6513749618173849]"
extreme_s03_q0068,Extreme,extreme_d06,20490621,20491624,3,1,3,d08_12,"[6.9, 15.100000000000001, 1.4112446058616368]","[8.3, 23.8, 1.4112446058616368]"
extreme_s03_q0069,Extreme,extreme_d07,20490621,20491625,3,1,4,d12_16,"[9.700000000000001, 23.5, -0.44936286641340956]","[23.8, 16.7, -0.44936286641340956]"
extreme_s03_q0070,Extreme,extreme_d03,20490622,20491622,3,2,0,d16_20,"[11.3, 16.8, 0.5602724872345247]","[27.400000000000002, 26.900000000000002, 0.5602724872345247]"
extreme_s03_q0071,Extreme,extreme_d04,20490622,20491623,3,2,1,d20_inf,"[3.7, 6.9, 1.140331553960589]","[12.700000000000001, 26.5, 1.140331553960589]"
extreme_s03_q0072,Extreme,extreme_d05,20490622,20491624,3,2,2,d08_12,"[16.400000000000002, 15.100000000000001, 2.0481417091685685]","[11.9, 23.8, 2.0481417091685685]"
extreme_s03_q0073,Extreme,extreme_d06,20490622,20491625,3,2,3,d12_16,"[6.7, 14.3, -0.09772690735871872]","[22.0, 12.8, -0.09772690735871872]"
extreme_s03_q0074,Extreme,extreme_d07,20490622,20491626,3,2,4,d16_20,"[24.1, 11.200000000000001, 3.1303571713318306]","[6.300000000000001, 11.4, 3.1303571713318306]"
extreme_s03_q0075,Extreme,extreme_d03,20490623,20491623,3,3,0,d20_inf,"[23.3, 25.400000000000002, -1.949447418466374]","[15.9, 6.800000000000001, -1.949447418466374]"
extreme_s03_q0076,Extreme,extreme_d04,20490623,20491624,3,3,1,d08_12,"[9.700000000000001, 12.700000000000001, 2.524944592612646]","[1.8, 18.3, 2.524944592612646]"
extreme_s03_q0077,Extreme,extreme_d05,20490623,20491625,3,3,2,d12_16,"[21.5, 21.3, -2.6926498669668386]","[7.800000000000001, 14.700000000000001, -2.6926498669668386]"
extreme_s03_q0078,Extreme,extreme_d06,20490623,20491626,3,3,3,d16_20,"[29.200000000000003, 5.0, 2.5052943013874285]","[15.8, 14.9, 2.5052943013874285]"
extreme_s03_q0079,Extreme,extreme_d07,20490623,20491627,3,3,4,d20_inf,"[1.3, 23.200000000000003, -0.6179271492381628]","[21.700000000000003, 8.700000000000001, -0.6179271492381628]"
extreme_s04_q0080,Extreme,extreme_d03,20500620,20501620,4,0,0,d08_12,"[17.7, 2.9000000000000004, 0.3244753432935738]","[28.700000000000003, 6.6000000000000005, 0.3244753432935738]"
extreme_s04_q0081,Extreme,extreme_d04,20500620,20501621,4,0,1,d12_16,"[3.1, 8.700000000000001, 0.1428119674321402]","[18.400000000000002, 10.9, 0.1428119674321402]"
extreme_s04_q0082,Extreme,extreme_d05,20500620,20501622,4,0,2,d16_20,"[3.3000000000000003, 9.4, 0.29727991553010463]","[20.6, 14.700000000000001, 0.29727991553010463]"
extreme_s04_q0083,Extreme,extreme_d06,20500620,20501623,4,0,3,d20_inf,"[25.1, 25.6, 3.0084930259794094]","[1.2000000000000002, 28.8, 3.0084930259794094]"
extreme_s04_q0084,Extreme,extreme_d07,20500620,20501624,4,0,4,d08_12,"[18.8, 18.1, 2.507350539458632]","[10.100000000000001, 24.5, 2.507350539458632]"
extreme_s04_q0085,Extreme,extreme_d03,20500621,20501621,4,1,0,d12_16,"[12.9, 10.0, 2.5195606383006206]","[2.3000000000000003, 17.6, 2.5195606383006206]"
extreme_s04_q0086,Extreme,extreme_d04,20500621,20501622,4,1,1,d16_20,"[25.900000000000002, 14.9, 2.926234953892055]","[9.9, 18.400000000000002, 2.926234953892055]"
extreme_s04_q0087,Extreme,extreme_d05,20500621,20501623,4,1,2,d20_inf,"[19.700000000000003, 27.5, -1.9333405640594044]","[10.9, 4.3, -1.9333405640594044]"
extreme_s04_q0088,Extreme,extreme_d06,20500621,20501624,4,1,3,d08_12,"[15.5, 5.7, 2.08062955545458]","[10.3, 15.0, 2.08062955545458]"
extreme_s04_q0089,Extreme,extreme_d07,20500621,20501625,4,1,4,d12_16,"[22.900000000000002, 11.600000000000001, 1.3469683553243808]","[25.700000000000003, 23.900000000000002, 1.3469683553243808]"
extreme_s04_q0090,Extreme,extreme_d03,20500622,20501622,4,2,0,d16_20,"[1.3, 26.700000000000003, -0.9843134789161956]","[11.4, 11.5, -0.9843134789161956]"
extreme_s04_q0091,Extreme,extreme_d04,20500622,20501623,4,2,1,d20_inf,"[12.9, 27.5, -1.9886206563954592]","[2.6, 4.3, -1.9886206563954592]"
extreme_s04_q0092,Extreme,extreme_d05,20500622,20501624,4,2,2,d08_12,"[9.3, 12.200000000000001, 2.202249825733995]","[4.4, 18.900000000000002, 2.202249825733995]"
extreme_s04_q0093,Extreme,extreme_d06,20500622,20501625,4,2,3,d12_16,"[14.700000000000001, 14.8, -0.6518691143055768]","[26.1, 6.1000000000000005, -0.6518691143055768]"
extreme_s04_q0094,Extreme,extreme_d07,20500622,20501626,4,2,4,d16_20,"[11.100000000000001, 28.6, -0.7429526295974886]","[24.6, 16.2, -0.7429526295974886]"
extreme_s04_q0095,Extreme,extreme_d03,20500623,20501623,4,3,0,d20_inf,"[11.600000000000001, 27.5, -1.1821419818520156]","[21.1, 4.3, -1.1821419818520156]"
extreme_s04_q0096,Extreme,extreme_d04,20500623,20501624,4,3,1,d08_12,"[1.9000000000000001, 24.8, -0.8404605587711186]","[7.9, 18.1, -0.8404605587711186]"
extreme_s04_q0097,Extreme,extreme_d05,20500623,20501625,4,3,2,d12_16,"[25.5, 14.8, -2.373335668330953]","[16.6, 6.2, -2.373335668330953]"
extreme_s04_q0098,Extreme,extreme_d06,20500623,20501626,4,3,3,d16_20,"[8.4, 5.4, 0.8621700546672263]","[20.400000000000002, 19.400000000000002, 0.8621700546672263]"
extreme_s04_q0099,Extreme,extreme_d07,20500623,20501627,4,3,4,d20_inf,"[1.0, 4.6000000000000005, 0.6546498749887592]","[19.5, 18.8, 0.6546498749887592]"
